game_id,name,genre_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
10681,Alwa's Awakening,Adventure,16,5,74.6000,7,80.1096,10
10681,Alwa's Awakening,Indie,16,5,74.6000,7,80.1096,10
3218,Vanquish,Shooter,61,NULL,80.6000,16,80.0862,162
8400,The Last Ninja,Adventure,2,NULL,NULL,NULL,63.4005,19
8400,The Last Ninja,Arcade,2,NULL,NULL,NULL,63.4005,19
3081,Evil Genius,Puzzle,17,NULL,82.5000,4,73.8815,25
3081,Evil Genius,Simulator,17,NULL,82.5000,4,73.8815,25
3081,Evil Genius,Strategy,17,NULL,82.5000,4,73.8815,25
107776,"one night, hot springs",Simulator,1,1,NULL,NULL,70.1712,15
107776,"one night, hot springs",Adventure,1,1,NULL,NULL,70.1712,15
107776,"one night, hot springs",Indie,1,1,NULL,NULL,70.1712,15
13210,How to Survive 2,Role-playing (RPG),10,NULL,78.5000,4,56.9640,13
13210,How to Survive 2,Adventure,10,NULL,78.5000,4,56.9640,13
313,SWAT 3: Close Quarters Battle,Shooter,10,NULL,NULL,NULL,80.7994,23
313,SWAT 3: Close Quarters Battle,Simulator,10,NULL,NULL,NULL,80.7994,23
313,SWAT 3: Close Quarters Battle,Strategy,10,NULL,NULL,NULL,80.7994,23
24856,Conarium,Puzzle,20,3,72.0000,2,75.8264,21
24856,Conarium,Adventure,20,3,72.0000,2,75.8264,21
24856,Conarium,Indie,20,3,72.0000,2,75.8264,21
7685,LEGO Batman 3: Beyond Gotham,Platform,25,NULL,75.5833,13,72.3212,45
7685,LEGO Batman 3: Beyond Gotham,Puzzle,25,NULL,75.5833,13,72.3212,45
7685,LEGO Batman 3: Beyond Gotham,Adventure,25,NULL,75.5833,13,72.3212,45
5164,Turrican,Shooter,2,NULL,NULL,NULL,84.4841,19
5164,Turrican,Platform,2,NULL,NULL,NULL,84.4841,19
12268,Winter Games,Sport,2,NULL,90.0000,1,60.1305,22
948,Worms Armageddon,Shooter,75,NULL,NULL,NULL,81.5951,235
948,Worms Armageddon,Platform,75,NULL,NULL,NULL,81.5951,235
948,Worms Armageddon,Strategy,75,NULL,NULL,NULL,81.5951,235
2239,Pikmin,Puzzle,39,NULL,80.0000,4,82.4478,100
2239,Pikmin,Strategy,39,NULL,80.0000,4,82.4478,100
24493,Fate/Grand Order,Role-playing (RPG),16,2,NULL,NULL,98.3227,27
127343,Godfall,Role-playing (RPG),5,13,68.3333,11,62.1661,5
127343,Godfall,Adventure,5,13,68.3333,11,62.1661,5
119270,Tales of Arise,Role-playing (RPG),8,31,87.3333,8,86.1335,23
119270,Tales of Arise,Adventure,8,31,87.3333,8,86.1335,23
138538,NHL 21,Simulator,1,NULL,74.1250,10,79.8610,8
138538,NHL 21,Sport,1,NULL,74.1250,10,79.8610,8
12484,Theme Park World,Simulator,12,NULL,NULL,NULL,64.8458,39
12484,Theme Park World,Strategy,12,NULL,NULL,NULL,64.8458,39
6379,The Magical Quest Starring Mickey Mouse,Platform,6,NULL,NULL,NULL,71.9097,25
12340,Summer Games,Sport,1,NULL,NULL,NULL,72.1788,12
6332,Caesar III,Simulator,31,NULL,NULL,NULL,80.0963,68
6332,Caesar III,Strategy,31,NULL,NULL,NULL,80.0963,68
11161,South Park: The Fractured But Whole,Role-playing (RPG),230,106,84.6667,21,81.0939,190
11161,South Park: The Fractured But Whole,Strategy,230,106,84.6667,21,81.0939,190
11161,South Park: The Fractured But Whole,Adventure,230,106,84.6667,21,81.0939,190
2965,The Lord of the Rings: The Two Towers,Adventure,24,NULL,65.0000,4,74.9720,88
1032,The Legend of Zelda: Oracle of Seasons,Role-playing (RPG),37,NULL,93.0000,2,82.5434,118
1032,The Legend of Zelda: Oracle of Seasons,Adventure,37,NULL,93.0000,2,82.5434,118
69721,Monster Hunter,Role-playing (RPG),4,NULL,NULL,NULL,60.1575,10
1533,Daxter,Platform,12,NULL,89.5000,3,79.5558,48
1533,Daxter,Adventure,12,NULL,89.5000,3,79.5558,48
6902,Theatrhythm: Final Fantasy,Role-playing (RPG),7,NULL,81.6667,6,79.8480,15
14790,Bound,Platform,23,5,71.7273,14,76.3916,38
14790,Bound,Puzzle,23,5,71.7273,14,76.3916,38
14790,Bound,Adventure,23,5,71.7273,14,76.3916,38
14790,Bound,Indie,23,5,71.7273,14,76.3916,38
6798,Desert Strike: Return to the Gulf,Shooter,10,NULL,NULL,NULL,82.2737,37
6798,Desert Strike: Return to the Gulf,Strategy,10,NULL,NULL,NULL,82.2737,37
18181,Monster Hunter Generations,Role-playing (RPG),15,NULL,86.7895,20,81.6619,23
18181,Monster Hunter Generations,Adventure,15,NULL,86.7895,20,81.6619,23
81173,Marie's Room,Adventure,6,NULL,NULL,NULL,69.8043,20
81173,Marie's Room,Indie,6,NULL,NULL,NULL,69.8043,20
28558,The Sims Mobile,Simulator,4,NULL,NULL,NULL,66.9791,11
55106,Reigns: Her Majesty,Role-playing (RPG),4,1,83.0000,5,69.8336,13
55106,Reigns: Her Majesty,Simulator,4,1,83.0000,5,69.8336,13
55106,Reigns: Her Majesty,Strategy,4,1,83.0000,5,69.8336,13
55106,Reigns: Her Majesty,Adventure,4,1,83.0000,5,69.8336,13
55106,Reigns: Her Majesty,Indie,4,1,83.0000,5,69.8336,13
9265,Spiral Knights,Role-playing (RPG),3,NULL,51.0000,2,56.0402,12
9265,Spiral Knights,Adventure,3,NULL,51.0000,2,56.0402,12
9265,Spiral Knights,Indie,3,NULL,51.0000,2,56.0402,12
87622,Garena Free Fire,Adventure,69,NULL,NULL,NULL,71.9390,26
9616,Hong Kong 97,Shooter,NULL,NULL,NULL,NULL,11.1897,14
9616,Hong Kong 97,Strategy,NULL,NULL,NULL,NULL,11.1897,14
15995,Puzzle Agent,Puzzle,7,NULL,NULL,NULL,61.5023,16
15995,Puzzle Agent,Adventure,7,NULL,NULL,NULL,61.5023,16
21020,Ys I & II Chronicles,Role-playing (RPG),4,NULL,71.0000,3,60.4262,13
11616,Soul Blazer,Role-playing (RPG),7,NULL,NULL,NULL,76.3158,24
1778,Mega Man Zero 4,Shooter,8,NULL,NULL,NULL,78.0656,33
1778,Mega Man Zero 4,Platform,8,NULL,NULL,NULL,78.0656,33
1778,Mega Man Zero 4,Adventure,8,NULL,NULL,NULL,78.0656,33
7893,Legacy of Kain: Soul Reaver 2,Adventure,25,NULL,95.0000,2,84.5720,68
20043,Yu-Gi-Oh! Legacy of the Duelist,Simulator,11,NULL,80.0000,3,79.2542,26
20043,Yu-Gi-Oh! Legacy of the Duelist,Strategy,11,NULL,80.0000,3,79.2542,26
19133,Elsword,Role-playing (RPG),2,NULL,60.0000,1,67.5759,26
19133,Elsword,Adventure,2,NULL,60.0000,1,67.5759,26
2287,Pokémon Y,Role-playing (RPG),71,5,91.2500,4,79.8226,211
2287,Pokémon Y,Strategy,71,5,91.2500,4,79.8226,211
2287,Pokémon Y,Adventure,71,5,91.2500,4,79.8226,211
2684,Mercenaries 2: World in Flames,Shooter,12,NULL,69.6000,7,61.4756,38
6213,Total Overdose,Shooter,17,NULL,66.3333,5,65.3750,45
6213,Total Overdose,Adventure,17,NULL,66.3333,5,65.3750,45
12190,Operation Wolf,Shooter,2,NULL,NULL,NULL,65.4797,20
12190,Operation Wolf,Arcade,2,NULL,NULL,NULL,65.4797,20
19729,Mr. Shifty,Puzzle,11,2,63.8750,10,89.2464,14
19729,Mr. Shifty,Adventure,11,2,63.8750,10,89.2464,14
19729,Mr. Shifty,Indie,11,2,63.8750,10,89.2464,14
2923,Donkey Kong Country: Tropical Freeze,Platform,51,4,85.9412,12,82.3330,126
28386,The Legend of the Mystical Ninja,Platform,2,NULL,NULL,NULL,78.6260,14
28386,The Legend of the Mystical Ninja,Adventure,2,NULL,NULL,NULL,78.6260,14
55945,Brawl Stars,Shooter,13,NULL,0.0000,1,77.5237,30
55945,Brawl Stars,Strategy,13,NULL,0.0000,1,77.5237,30
3505,Gex 3: Deep Cover Gecko,Platform,8,NULL,67.0000,1,77.8180,17
1465,Perfect Dark Zero,Shooter,3,NULL,71.6667,4,66.5163,29
2288,Pokémon Conquest,Role-playing (RPG),6,NULL,74.0000,7,77.0666,36
2288,Pokémon Conquest,Strategy,6,NULL,74.0000,7,77.0666,36
8124,World of Illusion Starring Mickey Mouse and Donald Duck,Platform,3,NULL,NULL,NULL,74.5361,19
8124,World of Illusion Starring Mickey Mouse and Donald Duck,Adventure,3,NULL,NULL,NULL,74.5361,19
4065,Peter Jackson's King Kong: The Official Game of the Movie,Shooter,20,NULL,80.0000,5,73.1516,86
4065,Peter Jackson's King Kong: The Official Game of the Movie,Adventure,20,NULL,80.0000,5,73.1516,86
11067,Jurassic Park,Shooter,4,NULL,40.0000,1,58.8104,19
11067,Jurassic Park,Adventure,4,NULL,40.0000,1,58.8104,19
8353,Pokémon White Version 2,Role-playing (RPG),34,NULL,80.0000,3,80.9707,110
8353,Pokémon White Version 2,Adventure,34,NULL,80.0000,3,80.9707,110
1132,Castlevania: Circle of the Moon,Platform,14,NULL,90.0000,1,65.4749,75
1132,Castlevania: Circle of the Moon,Role-playing (RPG),14,NULL,90.0000,1,65.4749,75
1132,Castlevania: Circle of the Moon,Adventure,14,NULL,90.0000,1,65.4749,75
4379,Batman Returns,Platform,8,NULL,NULL,NULL,73.6340,37
4379,Batman Returns,Adventure,8,NULL,NULL,NULL,73.6340,37
4157,Sonic Mega Collection,Platform,9,NULL,70.0000,2,88.8729,22
4157,Sonic Mega Collection,Puzzle,9,NULL,70.0000,2,88.8729,22
8049,Tiny Toon Adventures: Buster's Hidden Treasure,Platform,1,NULL,NULL,NULL,70.9985,25
9766,Rocket Knight Adventures,Shooter,14,NULL,NULL,NULL,79.0429,33
9766,Rocket Knight Adventures,Platform,14,NULL,NULL,NULL,79.0429,33
119304,Spiritfarer,Platform,15,8,87.8571,8,89.1192,56
119304,Spiritfarer,Simulator,15,8,87.8571,8,89.1192,56
119304,Spiritfarer,Adventure,15,8,87.8571,8,89.1192,56
119304,Spiritfarer,Indie,15,8,87.8571,8,89.1192,56
1719,Mega Man 6,Platform,14,NULL,NULL,NULL,80.7290,65
1719,Mega Man 6,Adventure,14,NULL,NULL,NULL,80.7290,65
1719,Mega Man 6,Arcade,14,NULL,NULL,NULL,80.7290,65
23048,Tapper,Sport,2,NULL,90.0000,1,85.6549,11
23048,Tapper,Strategy,2,NULL,90.0000,1,85.6549,11
23048,Tapper,Arcade,2,NULL,90.0000,1,85.6549,11
6913,Binary Domain,Shooter,32,NULL,72.3333,7,78.0466,79
1792,Ratchet & Clank Future: Tools of Destruction,Shooter,44,NULL,91.5000,6,79.5587,101
1792,Ratchet & Clank Future: Tools of Destruction,Platform,44,NULL,91.5000,6,79.5587,101
9064,Super Adventure Island,Platform,2,NULL,NULL,NULL,66.9259,11
9064,Super Adventure Island,Adventure,2,NULL,NULL,NULL,66.9259,11
6005,Kingdom Rush,Strategy,18,NULL,NULL,NULL,77.3810,54
6005,Kingdom Rush,Indie,18,NULL,NULL,NULL,77.3810,54
6480,The Jungle Book,Platform,14,NULL,70.0000,1,82.7643,38
6480,The Jungle Book,Adventure,14,NULL,70.0000,1,82.7643,38
6480,The Jungle Book,Arcade,14,NULL,70.0000,1,82.7643,38
1872,Descent,Shooter,21,NULL,75.0000,2,73.4795,49
1872,Descent,Simulator,21,NULL,75.0000,2,73.4795,49
3115,Godus,Simulator,7,1,80.0000,1,63.2406,16
3115,Godus,Strategy,7,1,80.0000,1,63.2406,16
3115,Godus,Indie,7,1,80.0000,1,63.2406,16
11147,Rare Replay,Shooter,12,1,86.8571,15,73.3559,15
11147,Rare Replay,Platform,12,1,86.8571,15,73.3559,15
11147,Rare Replay,Puzzle,12,1,86.8571,15,73.3559,15
11147,Rare Replay,Arcade,12,1,86.8571,15,73.3559,15
6875,Rastan,Platform,1,NULL,NULL,NULL,69.9843,11
6875,Rastan,Arcade,1,NULL,NULL,NULL,69.9843,11
3772,Wreckfest,Simulator,63,31,78.0000,12,72.8357,52
3772,Wreckfest,Sport,63,31,78.0000,12,72.8357,52
3772,Wreckfest,Indie,63,31,78.0000,12,72.8357,52
1794,Ratchet & Clank Future: Quest for Booty,Shooter,25,NULL,70.5000,5,69.3830,72
1794,Ratchet & Clank Future: Quest for Booty,Platform,25,NULL,70.5000,5,69.3830,72
1794,Ratchet & Clank Future: Quest for Booty,Adventure,25,NULL,70.5000,5,69.3830,72
15072,Landstalker: The Treasures of King Nole,Role-playing (RPG),1,NULL,NULL,NULL,89.7380,15
115427,Haven,Role-playing (RPG),7,11,74.5000,9,73.8886,20
115427,Haven,Adventure,7,11,74.5000,9,73.8886,20
115427,Haven,Indie,7,11,74.5000,9,73.8886,20
7870,Boom Beach,Strategy,4,NULL,NULL,NULL,60.3651,12
4747,Cars 2,Adventure,3,NULL,75.0000,5,65.4221,10
3994,Mat Hoffman's Pro BMX,Sport,4,NULL,NULL,NULL,69.9002,19
216,Neverwinter Nights,Role-playing (RPG),66,NULL,74.0000,2,82.8449,166
216,Neverwinter Nights,Adventure,66,NULL,74.0000,2,82.8449,166
2690,Alien Hominid,Shooter,10,NULL,66.0000,3,72.0410,32
2690,Alien Hominid,Platform,10,NULL,66.0000,3,72.0410,32
18100,Pokémon Sun,Role-playing (RPG),72,19,86.0000,23,76.5301,145
18100,Pokémon Sun,Strategy,72,19,86.0000,23,76.5301,145
18100,Pokémon Sun,Adventure,72,19,86.0000,23,76.5301,145
1226,Kingdom Hearts 3D: Dream Drop Distance,Role-playing (RPG),15,NULL,73.8333,7,74.0921,51
8492,Lisa,Role-playing (RPG),33,NULL,NULL,NULL,93.8523,91
8492,Lisa,Adventure,33,NULL,NULL,NULL,93.8523,91
8492,Lisa,Indie,33,NULL,NULL,NULL,93.8523,91
19121,Guacamelee! Gold Edition,Platform,10,NULL,94.0000,2,89.5780,22
19121,Guacamelee! Gold Edition,Adventure,10,NULL,94.0000,2,89.5780,22
19121,Guacamelee! Gold Edition,Indie,10,NULL,94.0000,2,89.5780,22
6968,DOOM 3: BFG Edition,Shooter,30,NULL,71.3333,4,76.7992,56
11453,Persona 2: Innocent Sin,Role-playing (RPG),19,NULL,69.7500,5,78.7280,48
11453,Persona 2: Innocent Sin,Strategy,19,NULL,69.7500,5,78.7280,48
7414,Ultima,Role-playing (RPG),NULL,NULL,NULL,NULL,52.4963,19
940,Wing Commander II: Vengeance of the Kilrathi,Simulator,3,NULL,NULL,NULL,75.4533,12
11075,NHL 16,Sport,4,1,78.7778,11,83.6037,18
1957,Alone in the Dark 2,Puzzle,5,NULL,NULL,NULL,30.3539,16
1957,Alone in the Dark 2,Adventure,5,NULL,NULL,NULL,30.3539,16
8804,SimFarm,Simulator,4,NULL,NULL,NULL,79.9891,10
8804,SimFarm,Strategy,4,NULL,NULL,NULL,79.9891,10
794,Wing Commander: Privateer,Simulator,3,NULL,NULL,NULL,89.9335,11
4140,Bloody Roar 2,Arcade,5,NULL,61.0000,1,74.7055,32
27910,Everything,Role-playing (RPG),22,1,72.0000,10,72.1559,39
27910,Everything,Simulator,22,1,72.0000,10,72.1559,39
27910,Everything,Sport,22,1,72.0000,10,72.1559,39
27910,Everything,Adventure,22,1,72.0000,10,72.1559,39
27910,Everything,Indie,22,1,72.0000,10,72.1559,39
1028,The Legend of Zelda: Link's Awakening,Adventure,66,NULL,80.0000,0,85.9132,156
11561,Silence: The Whispered World 2,Adventure,20,3,75.3333,4,75.3516,21
11561,Silence: The Whispered World 2,Indie,20,3,75.3333,4,75.3516,21
7644,Blood,Shooter,25,NULL,NULL,NULL,81.0148,65
37137,Kirby Star Allies,Platform,23,5,74.0833,13,71.3075,51
37137,Kirby Star Allies,Adventure,23,5,74.0833,13,71.3075,51
4215,True Crime: New York City,Shooter,13,NULL,64.0000,4,66.7764,35
4215,True Crime: New York City,Adventure,13,NULL,64.0000,4,66.7764,35
436,Shogun: Total War,Strategy,15,NULL,90.0000,1,86.2095,43
139403,Jungles of Maxtheria,Platform,NULL,NULL,NULL,NULL,96.8080,20
139403,Jungles of Maxtheria,Adventure,NULL,NULL,NULL,NULL,96.8080,20
139403,Jungles of Maxtheria,Indie,NULL,NULL,NULL,NULL,96.8080,20
7393,World of Tanks: Blitz,Shooter,1,NULL,NULL,NULL,71.4256,13
7393,World of Tanks: Blitz,Role-playing (RPG),1,NULL,NULL,NULL,71.4256,13
7393,World of Tanks: Blitz,Simulator,1,NULL,NULL,NULL,71.4256,13
7393,World of Tanks: Blitz,Strategy,1,NULL,NULL,NULL,71.4256,13
9655,HuniePop,Puzzle,35,NULL,82.5000,3,79.7095,94
9655,HuniePop,Role-playing (RPG),35,NULL,82.5000,3,79.7095,94
9655,HuniePop,Simulator,35,NULL,82.5000,3,79.7095,94
9655,HuniePop,Strategy,35,NULL,82.5000,3,79.7095,94
9655,HuniePop,Indie,35,NULL,82.5000,3,79.7095,94
4973,Link's Crossbow Training,Shooter,3,NULL,60.0000,2,69.9294,13
11765,the static speaks my name,Role-playing (RPG),6,NULL,NULL,NULL,62.6538,18
11765,the static speaks my name,Adventure,6,NULL,NULL,NULL,62.6538,18
11765,the static speaks my name,Indie,6,NULL,NULL,NULL,62.6538,18
37092,Hidden Agenda,Simulator,25,3,66.2500,6,73.4025,23
37092,Hidden Agenda,Strategy,25,3,66.2500,6,73.4025,23
37092,Hidden Agenda,Adventure,25,3,66.2500,6,73.4025,23
2137,The Crew,Adventure,60,8,62.0000,18,66.1115,109
1613,Mortal Kombat: Deception,Puzzle,20,NULL,76.6667,4,71.5267,69
8201,Daikatana,Shooter,7,NULL,50.0000,1,52.0540,18
14903,Assassin's Creed Chronicles: Russia,Platform,30,1,55.5000,10,66.2006,35
14903,Assassin's Creed Chronicles: Russia,Adventure,30,1,55.5000,10,66.2006,35
9707,Audiosurf 2,Indie,8,NULL,NULL,NULL,76.8799,26
4177,SSX on Tour,Simulator,7,NULL,79.0000,5,74.6993,21
4177,SSX on Tour,Sport,7,NULL,79.0000,5,74.6993,21
4177,SSX on Tour,Arcade,7,NULL,79.0000,5,74.6993,21
1012,Gotham City Impostors,Shooter,9,NULL,73.1429,8,69.7653,27
98753,My Grandfather's Farm,Role-playing (RPG),9,NULL,NULL,NULL,96.3412,20
98753,My Grandfather's Farm,Simulator,9,NULL,NULL,NULL,96.3412,20
98753,My Grandfather's Farm,Strategy,9,NULL,NULL,NULL,96.3412,20
98753,My Grandfather's Farm,Adventure,9,NULL,NULL,NULL,96.3412,20
98753,My Grandfather's Farm,Indie,9,NULL,NULL,NULL,96.3412,20
4463,World Heroes,Arcade,NULL,NULL,NULL,NULL,60.2184,14
36847,NHL 18,Sport,4,1,76.1250,9,70.1819,12
37145,Valfaris,Shooter,2,5,85.0000,4,78.6383,15
37145,Valfaris,Platform,2,5,85.0000,4,78.6383,15
37145,Valfaris,Indie,2,5,85.0000,4,78.6383,15
37145,Valfaris,Arcade,2,5,85.0000,4,78.6383,15
3619,Toy Story 2: Buzz Lightyear to the Rescue!,Platform,22,NULL,65.0000,1,77.0060,77
43895,Goofy's Fun House,Adventure,NULL,NULL,NULL,NULL,69.8963,10
4105,Shadow the Hedgehog,Shooter,14,NULL,46.0000,2,47.6374,71
4105,Shadow the Hedgehog,Platform,14,NULL,46.0000,2,47.6374,71
4105,Shadow the Hedgehog,Adventure,14,NULL,46.0000,2,47.6374,71
7528,King's Quest VIII: The Mask of Eternity,Puzzle,5,NULL,NULL,NULL,84.8389,11
7528,King's Quest VIII: The Mask of Eternity,Strategy,5,NULL,NULL,NULL,84.8389,11
7528,King's Quest VIII: The Mask of Eternity,Adventure,5,NULL,NULL,NULL,84.8389,11
11522,Operation C,Shooter,1,NULL,NULL,NULL,79.5073,10
11522,Operation C,Platform,1,NULL,NULL,NULL,79.5073,10
11522,Operation C,Simulator,1,NULL,NULL,NULL,79.5073,10
11522,Operation C,Strategy,1,NULL,NULL,NULL,79.5073,10
280,DOOM 3,Shooter,99,NULL,86.0000,7,78.5035,293
2908,Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectoral,Adventure,5,NULL,NULL,NULL,70.1786,16
3266,Grand Theft Auto Advance,Shooter,4,NULL,60.0000,2,54.9395,12
3266,Grand Theft Auto Advance,Adventure,4,NULL,60.0000,2,54.9395,12
10760,Bloodstained: Ritual of the Night,Platform,58,29,82.4545,14,85.0301,106
10760,Bloodstained: Ritual of the Night,Role-playing (RPG),58,29,82.4545,14,85.0301,106
10760,Bloodstained: Ritual of the Night,Adventure,58,29,82.4545,14,85.0301,106
22179,Real Racing 3,Simulator,4,NULL,30.0000,1,81.8624,13
1109,Metroid Prime Pinball,Puzzle,2,NULL,60.0000,2,60.8076,11
4011,50 Cent: Bulletproof,Shooter,1,NULL,45.0000,2,59.4337,14
18688,Manual Samuel,Simulator,10,NULL,61.0000,6,68.8673,19
18688,Manual Samuel,Adventure,10,NULL,61.0000,6,68.8673,19
18688,Manual Samuel,Indie,10,NULL,61.0000,6,68.8673,19
3987,Mario Super Sluggers,Sport,3,NULL,65.3333,3,70.5070,21
26166,Dauntless,Role-playing (RPG),34,15,76.0000,8,67.0899,42
26166,Dauntless,Adventure,34,15,76.0000,8,67.0899,42
113345,NieR: Automata - Game of the YoRHa Edition,Role-playing (RPG),2,1,0.0000,2,88.9992,15
113345,NieR: Automata - Game of the YoRHa Edition,Adventure,2,1,0.0000,2,88.9992,15
3349,Paper Mario: The Thousand-Year Door,Role-playing (RPG),89,NULL,89.5000,2,93.3851,281
3349,Paper Mario: The Thousand-Year Door,Adventure,89,NULL,89.5000,2,93.3851,281
7279,Atelier Escha & Logy: Alchemists of the Dusk Sky,Role-playing (RPG),3,NULL,69.1111,10,NULL,NULL
7279,Atelier Escha & Logy: Alchemists of the Dusk Sky,Adventure,3,NULL,69.1111,10,NULL,NULL
534,The Legend of Zelda: Skyward Sword,Platform,115,NULL,92.7143,10,82.0815,279
534,The Legend of Zelda: Skyward Sword,Puzzle,115,NULL,92.7143,10,82.0815,279
534,The Legend of Zelda: Skyward Sword,Role-playing (RPG),115,NULL,92.7143,10,82.0815,279
534,The Legend of Zelda: Skyward Sword,Adventure,115,NULL,92.7143,10,82.0815,279
1096,Donkey Kong 64,Platform,39,NULL,NULL,NULL,72.1349,109
1096,Donkey Kong 64,Adventure,39,NULL,NULL,NULL,72.1349,109
25636,Nights of Azure 2: Bride of the New Moon,Role-playing (RPG),5,1,60.0000,10,70.0000,4
45178,Metal Gear Solid: Peace Walker - HD Edition,Shooter,4,NULL,NULL,NULL,85.7554,12
55038,Immortal: Unchained,Shooter,23,4,45.3333,3,53.4094,14
55038,Immortal: Unchained,Role-playing (RPG),23,4,45.3333,3,53.4094,14
55038,Immortal: Unchained,Adventure,23,4,45.3333,3,53.4094,14
27435,Dandara,Platform,9,NULL,69.2000,6,59.7315,19
27435,Dandara,Adventure,9,NULL,69.2000,6,59.7315,19
27435,Dandara,Indie,9,NULL,69.2000,6,59.7315,19
10142,Home,Puzzle,2,NULL,70.0000,2,73.1618,17
10142,Home,Adventure,2,NULL,70.0000,2,73.1618,17
10142,Home,Indie,2,NULL,70.0000,2,73.1618,17
134597,Astro's Playroom,Platform,10,NULL,80.8333,7,86.0331,72
14567,BlazeRush,Indie,2,NULL,67.0000,3,60.2005,10
14567,BlazeRush,Arcade,2,NULL,67.0000,3,60.2005,10
10791,Disney's Aladdin in Nasira's Revenge,Platform,4,NULL,NULL,NULL,69.8265,14
10791,Disney's Aladdin in Nasira's Revenge,Adventure,4,NULL,NULL,NULL,69.8265,14
117525,Kingdom Hearts Dream Drop Distance HD,Role-playing (RPG),6,NULL,NULL,NULL,71.4064,21
117525,Kingdom Hearts Dream Drop Distance HD,Adventure,6,NULL,NULL,NULL,71.4064,21
23907,Dead Rising: Triple Pack,Simulator,1,NULL,72.1818,11,70.0000,1
23907,Dead Rising: Triple Pack,Adventure,1,NULL,72.1818,11,70.0000,1
20602,Naruto: Uzumaki Chronicles,Puzzle,2,NULL,63.3333,3,68.8768,15
20602,Naruto: Uzumaki Chronicles,Adventure,2,NULL,63.3333,3,68.8768,15
11454,Persona 2: Eternal Punishment,Role-playing (RPG),14,NULL,NULL,NULL,79.7116,36
11454,Persona 2: Eternal Punishment,Adventure,14,NULL,NULL,NULL,79.7116,36
9600,Persona 4,Role-playing (RPG),112,NULL,92.7500,7,87.9172,213
9600,Persona 4,Simulator,112,NULL,92.7500,7,87.9172,213
1224,Kingdom Hearts Birth by Sleep,Role-playing (RPG),39,NULL,82.6667,4,86.2378,116
3041,Shining Force,Role-playing (RPG),11,NULL,NULL,NULL,81.3272,32
3041,Shining Force,Strategy,11,NULL,NULL,NULL,81.3272,32
123775,Tangle Tower,Puzzle,NULL,NULL,NULL,NULL,80.0247,10
123775,Tangle Tower,Adventure,NULL,NULL,NULL,NULL,80.0247,10
123775,Tangle Tower,Indie,NULL,NULL,NULL,NULL,80.0247,10
75848,Valkyria Chronicles 4,Role-playing (RPG),19,1,84.0909,13,80.1651,17
75848,Valkyria Chronicles 4,Strategy,19,1,84.0909,13,80.1651,17
13548,Utawarerumono: Mask of Deception,Role-playing (RPG),NULL,NULL,66.0000,3,80.0554,13
13548,Utawarerumono: Mask of Deception,Simulator,NULL,NULL,66.0000,3,80.0554,13
13548,Utawarerumono: Mask of Deception,Strategy,NULL,NULL,66.0000,3,80.0554,13
13548,Utawarerumono: Mask of Deception,Adventure,NULL,NULL,66.0000,3,80.0554,13
46358,Sonic Drift 2,Sport,NULL,NULL,NULL,NULL,35.1306,10
126290,Far Cry 6,Shooter,21,31,81.5000,13,75.1868,28
126290,Far Cry 6,Adventure,21,31,81.5000,13,75.1868,28
2621,Cool Spot,Platform,5,NULL,NULL,NULL,60.5662,45
1853,Tom Clancy's Rainbow Six: Vegas 2,Shooter,29,NULL,82.0000,7,77.6137,111
1853,Tom Clancy's Rainbow Six: Vegas 2,Strategy,29,NULL,82.0000,7,77.6137,111
13676,Legend of Legaia,Role-playing (RPG),10,NULL,NULL,NULL,88.0857,24
1172,Golden Sun,Role-playing (RPG),31,NULL,90.0000,1,79.9230,88
1172,Golden Sun,Adventure,31,NULL,90.0000,1,79.9230,88
991,Halo 4,Shooter,129,NULL,87.5000,14,78.8760,391
1340,Dustforce DX,Platform,5,NULL,79.7500,8,79.8547,11
1340,Dustforce DX,Indie,5,NULL,79.7500,8,79.8547,11
2910,Leisure Suit Larry 5: Passionate Patti Does a Little Undercover Work,Adventure,6,NULL,NULL,NULL,60.0848,14
18940,Combat Arms,Shooter,4,NULL,70.0000,2,79.9220,10
6452,Tales of Zestiria,Role-playing (RPG),26,NULL,76.9167,13,70.0359,63
11764,The Plan,Indie,5,NULL,41.6667,3,56.8872,24
18724,EyeToy: Play,Simulator,2,NULL,80.0000,1,73.5295,14
18724,EyeToy: Play,Sport,2,NULL,80.0000,1,73.5295,14
18724,EyeToy: Play,Arcade,2,NULL,80.0000,1,73.5295,14
6454,We Love Katamari,Puzzle,10,NULL,89.3333,3,87.5639,26
6454,We Love Katamari,Adventure,10,NULL,89.3333,3,87.5639,26
1473,Zone of the Enders: The 2nd Runner,Shooter,8,NULL,69.8000,6,79.0507,24
11759,Onimusha: Dawn of Dreams,Adventure,5,NULL,70.0000,2,73.8294,14
1141,Castlevania: Order of Ecclesia,Platform,15,NULL,88.0000,2,83.1234,61
1141,Castlevania: Order of Ecclesia,Role-playing (RPG),15,NULL,88.0000,2,83.1234,61
1141,Castlevania: Order of Ecclesia,Adventure,15,NULL,88.0000,2,83.1234,61
135337,Bloodstained: Curse of the Moon 2,Platform,3,1,79.1667,7,86.2457,11
2911,Leisure Suit Larry 6: Shape Up or Slip Out!,Adventure,8,NULL,NULL,NULL,70.6307,20
