game_id,name,platform_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
14523,Helldivers,PlayStation 4,24,NULL,84.1667,8,72.2566,49
5139,Scarface: The World Is Yours,PC (Microsoft Windows),19,NULL,78.7500,6,72.5361,33
9651,Rory McIlroy PGA Tour,PlayStation 4,2,1,62.5000,11,70.0000,1
9651,Rory McIlroy PGA Tour,Xbox One,2,1,62.5000,11,70.0000,1
7304,FIFA Street 3,PlayStation 3,7,NULL,66.6667,4,69.3541,24
44076,Last Day on Earth: Survival,Android,21,NULL,NULL,NULL,70.2763,20
44076,Last Day on Earth: Survival,iOS,21,NULL,NULL,NULL,70.2763,20
17818,Disney Infinity 2.0: Marvel Super Heroes,PC (Microsoft Windows),1,NULL,74.0000,12,69.0905,5
17818,Disney Infinity 2.0: Marvel Super Heroes,PlayStation 3,1,NULL,74.0000,12,69.0905,5
17818,Disney Infinity 2.0: Marvel Super Heroes,Android,1,NULL,74.0000,12,69.0905,5
17818,Disney Infinity 2.0: Marvel Super Heroes,iOS,1,NULL,74.0000,12,69.0905,5
17818,Disney Infinity 2.0: Marvel Super Heroes,PlayStation 4,1,NULL,74.0000,12,69.0905,5
17818,Disney Infinity 2.0: Marvel Super Heroes,Xbox One,1,NULL,74.0000,12,69.0905,5
5232,Top Spin 3,PlayStation 3,1,NULL,70.7143,8,79.6346,10
74858,Hill Climb Racing 2,PC (Microsoft Windows),2,NULL,NULL,NULL,74.7267,13
74858,Hill Climb Racing 2,Android,2,NULL,NULL,NULL,74.7267,13
74858,Hill Climb Racing 2,iOS,2,NULL,NULL,NULL,74.7267,13
1684,Fruit Ninja,PC (Microsoft Windows),13,NULL,83.3333,3,73.2591,57
1684,Fruit Ninja,Android,13,NULL,83.3333,3,73.2591,57
1684,Fruit Ninja,iOS,13,NULL,83.3333,3,73.2591,57
11064,Shadow Warrior 2,Linux,43,7,77.7647,21,75.1592,74
11064,Shadow Warrior 2,PC (Microsoft Windows),43,7,77.7647,21,75.1592,74
11064,Shadow Warrior 2,Mac,43,7,77.7647,21,75.1592,74
11064,Shadow Warrior 2,PlayStation 4,43,7,77.7647,21,75.1592,74
11064,Shadow Warrior 2,Xbox One,43,7,77.7647,21,75.1592,74
5233,Top Spin 4,PlayStation 3,3,NULL,73.7500,6,89.2796,16
4179,SSX,PlayStation 3,9,NULL,87.0000,6,82.3027,24
334,Zoo Tycoon,PC (Microsoft Windows),24,NULL,68.3333,6,78.0700,68
334,Zoo Tycoon,Mac,24,NULL,68.3333,6,78.0700,68
119403,New Super Lucky's Tale,PC (Microsoft Windows),10,2,78.1667,7,79.9433,12
119403,New Super Lucky's Tale,PlayStation 4,10,2,78.1667,7,79.9433,12
119403,New Super Lucky's Tale,Xbox One,10,2,78.1667,7,79.9433,12
119403,New Super Lucky's Tale,Nintendo Switch,10,2,78.1667,7,79.9433,12
7330,LittleBigPlanet 3,PlayStation 3,39,2,77.9000,12,74.8248,78
7330,LittleBigPlanet 3,PlayStation 4,39,2,77.9000,12,74.8248,78
3088,Rocksmith 2014,PC (Microsoft Windows),14,NULL,86.8889,11,87.5080,30
3088,Rocksmith 2014,PlayStation 3,14,NULL,86.8889,11,87.5080,30
3088,Rocksmith 2014,Mac,14,NULL,86.8889,11,87.5080,30
3088,Rocksmith 2014,PlayStation 4,14,NULL,86.8889,11,87.5080,30
3088,Rocksmith 2014,Xbox One,14,NULL,86.8889,11,87.5080,30
87983,WHAT THE GOLF?,PC (Microsoft Windows),NULL,3,87.6667,4,77.6416,20
87983,WHAT THE GOLF?,Mac,NULL,3,87.6667,4,77.6416,20
87983,WHAT THE GOLF?,iOS,NULL,3,87.6667,4,77.6416,20
87983,WHAT THE GOLF?,Nintendo Switch,NULL,3,87.6667,4,77.6416,20
750,Homeworld 2,PC (Microsoft Windows),16,NULL,75.0000,3,87.2614,26
750,Homeworld 2,Mac,16,NULL,75.0000,3,87.2614,26
134706,Star Wars: Squadrons,PC (Microsoft Windows),26,5,80.7500,14,71.6897,46
134706,Star Wars: Squadrons,PlayStation 4,26,5,80.7500,14,71.6897,46
134706,Star Wars: Squadrons,Xbox One,26,5,80.7500,14,71.6897,46
11536,Senran Kagura: Shinovi Versus,PC (Microsoft Windows),4,NULL,71.8750,11,70.5241,11
2947,Shadow Warrior,Linux,29,NULL,77.5000,0,77.6371,61
2947,Shadow Warrior,PC (Microsoft Windows),29,NULL,77.5000,0,77.6371,61
2947,Shadow Warrior,Mac,29,NULL,77.5000,0,77.6371,61
2947,Shadow Warrior,iOS,29,NULL,77.5000,0,77.6371,61
5240,Toy Story 3: The Video Game,PC (Microsoft Windows),12,NULL,72.5000,7,74.4934,30
5240,Toy Story 3: The Video Game,PlayStation 3,12,NULL,72.5000,7,74.4934,30
5240,Toy Story 3: The Video Game,Mac,12,NULL,72.5000,7,74.4934,30
116685,Heave Ho,PC (Microsoft Windows),NULL,2,80.0000,2,72.9729,11
116685,Heave Ho,Mac,NULL,2,80.0000,2,72.9729,11
116685,Heave Ho,Nintendo Switch,NULL,2,80.0000,2,72.9729,11
145089,Nobody Saves the World,PC (Microsoft Windows),3,3,85.8571,8,79.9911,10
145089,Nobody Saves the World,PlayStation 4,3,3,85.8571,8,79.9911,10
145089,Nobody Saves the World,Xbox One,3,3,85.8571,8,79.9911,10
145089,Nobody Saves the World,Nintendo Switch,3,3,85.8571,8,79.9911,10
15823,Where the Water Tastes Like Wine,Linux,15,3,70.3333,12,66.5744,12
15823,Where the Water Tastes Like Wine,PC (Microsoft Windows),15,3,70.3333,12,66.5744,12
15823,Where the Water Tastes Like Wine,Mac,15,3,70.3333,12,66.5744,12
15823,Where the Water Tastes Like Wine,PlayStation 4,15,3,70.3333,12,66.5744,12
15823,Where the Water Tastes Like Wine,Xbox One,15,3,70.3333,12,66.5744,12
15823,Where the Water Tastes Like Wine,Nintendo Switch,15,3,70.3333,12,66.5744,12
964,Stronghold Crusader,PC (Microsoft Windows),48,NULL,80.0000,1,84.5225,105
1157,Tomb Raider III: Adventures of Lara Croft,PC (Microsoft Windows),45,NULL,NULL,NULL,78.2009,119
1157,Tomb Raider III: Adventures of Lara Croft,PlayStation 3,45,NULL,NULL,NULL,78.2009,119
1157,Tomb Raider III: Adventures of Lara Croft,Mac,45,NULL,NULL,NULL,78.2009,119
58597,Hungry Shark World,Android,NULL,NULL,NULL,NULL,74.5640,10
58597,Hungry Shark World,iOS,NULL,NULL,NULL,NULL,74.5640,10
58597,Hungry Shark World,PlayStation 4,NULL,NULL,NULL,NULL,74.5640,10
58597,Hungry Shark World,Xbox One,NULL,NULL,NULL,NULL,74.5640,10
58597,Hungry Shark World,Nintendo Switch,NULL,NULL,NULL,NULL,74.5640,10
916,Toonstruck,PC (Microsoft Windows),15,NULL,NULL,NULL,90.7865,24
916,Toonstruck,Mac,15,NULL,NULL,NULL,90.7865,24
74878,Hitman: Game of the Year Edition,Linux,6,NULL,NULL,NULL,99.0445,16
74878,Hitman: Game of the Year Edition,PC (Microsoft Windows),6,NULL,NULL,NULL,99.0445,16
74878,Hitman: Game of the Year Edition,Mac,6,NULL,NULL,NULL,99.0445,16
74878,Hitman: Game of the Year Edition,Xbox One,6,NULL,NULL,NULL,99.0445,16
51226,Gangsters 2: Vendetta,PC (Microsoft Windows),5,NULL,NULL,NULL,90.7364,10
81275,Unforeseen Incidents,Linux,20,1,80.2500,4,72.3742,10
81275,Unforeseen Incidents,PC (Microsoft Windows),20,1,80.2500,4,72.3742,10
81275,Unforeseen Incidents,Mac,20,1,80.2500,4,72.3742,10
81275,Unforeseen Incidents,Nintendo Switch,20,1,80.2500,4,72.3742,10
141408,Zaos,PC (Microsoft Windows),4,NULL,NULL,NULL,92.0879,10
12505,Infinity Blade III,iOS,5,NULL,74.3333,4,84.9044,10
36831,Dissidia Final Fantasy NT,PlayStation 4,13,1,63.1667,14,53.4819,12
2161,Playboy: The Mansion,PC (Microsoft Windows),6,NULL,55.0000,3,51.6712,14
706,Command & Conquer: Renegade,PC (Microsoft Windows),11,NULL,59.0000,2,70.3179,56
8188,Realm of the Mad God,PC (Microsoft Windows),10,NULL,85.0000,2,73.8202,30
8188,Realm of the Mad God,Mac,10,NULL,85.0000,2,73.8202,30
26816,Fast RMX,Nintendo Switch,14,1,76.6667,10,75.2267,14
52,The Elder Scrolls: Arena,PC (Microsoft Windows),11,NULL,88.0000,1,70.4236,27
7222,Two Worlds,PC (Microsoft Windows),16,NULL,62.5000,3,65.1480,43
26893,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge,PC (Microsoft Windows),10,NULL,NULL,NULL,74.0716,16
26676,Kingdom Hearts 0.2 Birth by Sleep: A fragmentary passage,PlayStation 4,6,1,NULL,NULL,77.7557,23
26676,Kingdom Hearts 0.2 Birth by Sleep: A fragmentary passage,Xbox One,6,1,NULL,NULL,77.7557,23
28227,Happy Wheels,Android,9,NULL,NULL,NULL,66.7834,18
28227,Happy Wheels,iOS,9,NULL,NULL,NULL,66.7834,18
96032,Honkai Impact 3rd,PC (Microsoft Windows),5,NULL,NULL,NULL,70.1143,13
96032,Honkai Impact 3rd,Android,5,NULL,NULL,NULL,70.1143,13
96032,Honkai Impact 3rd,iOS,5,NULL,NULL,NULL,70.1143,13
116589,Shantae and the Seven Sirens,PC (Microsoft Windows),NULL,5,72.4000,6,76.4180,12
116589,Shantae and the Seven Sirens,iOS,NULL,5,72.4000,6,76.4180,12
116589,Shantae and the Seven Sirens,PlayStation 4,NULL,5,72.4000,6,76.4180,12
116589,Shantae and the Seven Sirens,Xbox One,NULL,5,72.4000,6,76.4180,12
116589,Shantae and the Seven Sirens,Nintendo Switch,NULL,5,72.4000,6,76.4180,12
26651,Kingdoms and Castles,Linux,18,3,67.0000,2,70.1107,15
26651,Kingdoms and Castles,PC (Microsoft Windows),18,3,67.0000,2,70.1107,15
26651,Kingdoms and Castles,Mac,18,3,67.0000,2,70.1107,15
23306,Asphalt 8: Airborne,PC (Microsoft Windows),77,3,NULL,NULL,74.1901,47
23306,Asphalt 8: Airborne,Android,77,3,NULL,NULL,74.1901,47
23306,Asphalt 8: Airborne,iOS,77,3,NULL,NULL,74.1901,47
275,Commandos: Strike Force,PC (Microsoft Windows),6,NULL,68.7500,5,59.7301,19
759,Command & Conquer: Red Alert 3 – Uprising,PC (Microsoft Windows),9,NULL,60.0000,2,73.3554,26
6578,Quake Live,PC (Microsoft Windows),23,NULL,NULL,NULL,79.6835,50
9461,Stronghold 3,Linux,4,NULL,51.6667,3,52.4395,14
9461,Stronghold 3,PC (Microsoft Windows),4,NULL,51.6667,3,52.4395,14
9461,Stronghold 3,Mac,4,NULL,51.6667,3,52.4395,14
18797,Rise of Nations: Rise of Legends,PC (Microsoft Windows),12,NULL,80.3333,4,82.9652,20
3753,Zuma,PC (Microsoft Windows),17,NULL,68.0000,1,70.0837,38
3753,Zuma,PlayStation 3,17,NULL,68.0000,1,70.0837,38
3753,Zuma,Mac,17,NULL,68.0000,1,70.0837,38
8323,Insaniquarium,PC (Microsoft Windows),7,NULL,NULL,NULL,74.0918,17
3133,FIFA 10,PC (Microsoft Windows),25,NULL,85.8750,9,67.9473,79
3133,FIFA 10,PlayStation 3,25,NULL,85.8750,9,67.9473,79
3133,FIFA 10,Android,25,NULL,85.8750,9,67.9473,79
3133,FIFA 10,iOS,25,NULL,85.8750,9,67.9473,79
4876,Disney G-Force,PC (Microsoft Windows),2,NULL,100.0000,5,57.7928,11
4876,Disney G-Force,PlayStation 3,2,NULL,100.0000,5,57.7928,11
7667,The Raven: Legacy of a Master Thief,Linux,2,NULL,68.8000,6,52.1028,12
7667,The Raven: Legacy of a Master Thief,PC (Microsoft Windows),2,NULL,68.8000,6,52.1028,12
7667,The Raven: Legacy of a Master Thief,PlayStation 3,2,NULL,68.8000,6,52.1028,12
7667,The Raven: Legacy of a Master Thief,Mac,2,NULL,68.8000,6,52.1028,12
3293,Power Rangers Time Force,PC (Microsoft Windows),NULL,NULL,NULL,NULL,61.6033,10
390,Lego Racers 2,PC (Microsoft Windows),3,NULL,70.0000,1,56.2119,14
32124,Pokémon: Magikarp Jump,Android,7,NULL,NULL,NULL,62.5865,25
32124,Pokémon: Magikarp Jump,iOS,7,NULL,NULL,NULL,62.5865,25
8509,Skylanders: Trap Team,PlayStation 3,NULL,NULL,79.5333,16,70.4624,5
8509,Skylanders: Trap Team,Android,NULL,NULL,79.5333,16,70.4624,5
8509,Skylanders: Trap Team,iOS,NULL,NULL,79.5333,16,70.4624,5
8509,Skylanders: Trap Team,PlayStation 4,NULL,NULL,79.5333,16,70.4624,5
8509,Skylanders: Trap Team,Xbox One,NULL,NULL,79.5333,16,70.4624,5
389,Final Fantasy XIII,PC (Microsoft Windows),87,NULL,81.3636,14,72.7607,301
389,Final Fantasy XIII,PlayStation 3,87,NULL,81.3636,14,72.7607,301
119156,Pokémon Masters,Android,3,4,NULL,NULL,39.3166,23
119156,Pokémon Masters,iOS,3,4,NULL,NULL,39.3166,23
8129,Walt Disney World Quest: Magical Racing Tour,PC (Microsoft Windows),4,NULL,80.0000,2,74.1743,12
36794,Pokkén Tournament DX,Nintendo Switch,13,1,77.4167,13,79.5866,12
119171,Baldur's Gate 3,PC (Microsoft Windows),15,39,75.0000,3,78.3473,22
119171,Baldur's Gate 3,Mac,15,39,75.0000,3,78.3473,22
103289,Battletoads,PC (Microsoft Windows),11,8,67.6250,9,71.4926,10
103289,Battletoads,Xbox One,11,8,67.6250,9,71.4926,10
95308,Ring Of Elysium,PC (Microsoft Windows),9,NULL,NULL,NULL,70.2278,23
1310,Medal of Honor: Pacific Assault,PC (Microsoft Windows),53,NULL,82.3333,3,78.0960,114
11081,Amplitude,PlayStation 3,1,NULL,78.3333,8,73.2033,12
11081,Amplitude,PlayStation 4,1,NULL,78.3333,8,73.2033,12
2131,Forza Motorsport 5,Xbox One,22,3,78.1818,11,75.4324,40
1323,Ty the Tasmanian Tiger 2: Bush Rescue,PC (Microsoft Windows),5,NULL,66.6667,3,62.5692,10
109287,Hollow Knight: Voidheart Edition,PlayStation 4,9,2,NULL,NULL,95.7217,57
109287,Hollow Knight: Voidheart Edition,Xbox One,9,2,NULL,NULL,95.7217,57
27514,Gravel,PC (Microsoft Windows),2,1,71.0000,5,78.9093,11
27514,Gravel,PlayStation 4,2,1,71.0000,5,78.9093,11
27514,Gravel,Xbox One,2,1,71.0000,5,78.9093,11
2767,The Spongebob Squarepants Movie,PC (Microsoft Windows),4,NULL,NULL,NULL,68.3393,36
2767,The Spongebob Squarepants Movie,Mac,4,NULL,NULL,NULL,68.3393,36
27522,Habbo,Android,10,NULL,NULL,NULL,45.1064,19
27522,Habbo,iOS,10,NULL,NULL,NULL,45.1064,19
55027,Close to the Sun,PC (Microsoft Windows),14,3,60.6000,5,59.7022,26
55027,Close to the Sun,PlayStation 4,14,3,60.6000,5,59.7022,26
55027,Close to the Sun,Xbox One,14,3,60.6000,5,59.7022,26
55027,Close to the Sun,Nintendo Switch,14,3,60.6000,5,59.7022,26
8968,Everlasting Summer,Linux,17,NULL,NULL,NULL,88.6000,56
8968,Everlasting Summer,PC (Microsoft Windows),17,NULL,NULL,NULL,88.6000,56
8968,Everlasting Summer,Mac,17,NULL,NULL,NULL,88.6000,56
26759,ARMS,Nintendo Switch,17,4,77.6667,18,69.8797,41
1677,Wild Arms,PlayStation 3,9,1,80.0000,1,80.3274,26
107,Hidden & Dangerous 2,PC (Microsoft Windows),9,NULL,86.0000,2,79.9977,19
54775,Shadows: Awakening,PC (Microsoft Windows),11,1,71.2500,6,69.8974,11
54775,Shadows: Awakening,PlayStation 4,11,1,71.2500,6,69.8974,11
54775,Shadows: Awakening,Xbox One,11,1,71.2500,6,69.8974,11
1773,Ratchet & Clank: Up Your Arsenal,PlayStation 3,57,NULL,80.0000,1,80.8294,132
19245,Batman: Return to Arkham,PlayStation 4,27,8,76.9000,10,81.3222,32
19245,Batman: Return to Arkham,Xbox One,27,8,76.9000,10,81.3222,32
1065,Street Fighter X Tekken,PC (Microsoft Windows),14,NULL,80.4286,16,73.4412,62
1065,Street Fighter X Tekken,PlayStation 3,14,NULL,80.4286,16,73.4412,62
107218,Desperados III,Linux,16,17,85.8889,11,87.6224,45
107218,Desperados III,PC (Microsoft Windows),16,17,85.8889,11,87.6224,45
107218,Desperados III,Mac,16,17,85.8889,11,87.6224,45
107218,Desperados III,PlayStation 4,16,17,85.8889,11,87.6224,45
107218,Desperados III,Xbox One,16,17,85.8889,11,87.6224,45
14143,I Wanna Be The Guy,PC (Microsoft Windows),8,NULL,NULL,NULL,83.5066,16
8260,King's Quest: Adventures of Graham,PC (Microsoft Windows),10,NULL,71.4762,3,81.4264,22
8260,King's Quest: Adventures of Graham,PlayStation 3,10,NULL,71.4762,3,81.4264,22
8260,King's Quest: Adventures of Graham,PlayStation 4,10,NULL,71.4762,3,81.4264,22
8260,King's Quest: Adventures of Graham,Xbox One,10,NULL,71.4762,3,81.4264,22
1867,Killzone 3,PlayStation 3,31,NULL,84.0000,9,77.0113,107
11562,Skyhill,Linux,4,NULL,67.3333,3,64.0805,10
11562,Skyhill,PC (Microsoft Windows),4,NULL,67.3333,3,64.0805,10
11562,Skyhill,Mac,4,NULL,67.3333,3,64.0805,10
11562,Skyhill,Android,4,NULL,67.3333,3,64.0805,10
11562,Skyhill,iOS,4,NULL,67.3333,3,64.0805,10
11562,Skyhill,PlayStation 4,4,NULL,67.3333,3,64.0805,10
11562,Skyhill,Xbox One,4,NULL,67.3333,3,64.0805,10
11562,Skyhill,Nintendo Switch,4,NULL,67.3333,3,64.0805,10
145,Star Wars Galaxies: An Empire Divided,PC (Microsoft Windows),4,NULL,75.0000,4,79.6635,13
78153,Burnout Paradise Remastered,PC (Microsoft Windows),19,2,83.9091,14,69.0767,28
78153,Burnout Paradise Remastered,PlayStation 4,19,2,83.9091,14,69.0767,28
78153,Burnout Paradise Remastered,Xbox One,19,2,83.9091,14,69.0767,28
78153,Burnout Paradise Remastered,Nintendo Switch,19,2,83.9091,14,69.0767,28
5539,Archon,PC (Microsoft Windows),4,NULL,NULL,NULL,78.1385,18
5539,Archon,Mac,4,NULL,NULL,NULL,78.1385,18
144024,Final Fantasy VII Remake Intergrade,PC (Microsoft Windows),1,2,92.6250,10,90.0246,6
117533,River City Girls,PC (Microsoft Windows),6,4,77.0000,7,74.3420,34
117533,River City Girls,PlayStation 4,6,4,77.0000,7,74.3420,34
117533,River City Girls,Xbox One,6,4,77.0000,7,74.3420,34
117533,River City Girls,Nintendo Switch,6,4,77.0000,7,74.3420,34
2367,Blaster Master,Nintendo Switch,3,NULL,85.0000,2,79.9792,21
13172,Mad Games Tycoon,PC (Microsoft Windows),10,NULL,90.0000,1,69.8474,13
13172,Mad Games Tycoon,Mac,10,NULL,90.0000,1,69.8474,13
13172,Mad Games Tycoon,PlayStation 4,10,NULL,90.0000,1,69.8474,13
13172,Mad Games Tycoon,Xbox One,10,NULL,90.0000,1,69.8474,13
13172,Mad Games Tycoon,Nintendo Switch,10,NULL,90.0000,1,69.8474,13
4936,Iron Man 2,PlayStation 3,5,NULL,41.1000,11,49.1281,7
4936,Iron Man 2,iOS,5,NULL,41.1000,11,49.1281,7
14753,Ace Combat 5: The Unsung War,PlayStation 4,2,NULL,76.0000,2,73.8992,16
2470,Virtua Cop 2,PC (Microsoft Windows),4,NULL,NULL,NULL,73.2487,29
2470,Virtua Cop 2,Arcade,4,NULL,NULL,NULL,73.2487,29
918,Total Annihilation,PC (Microsoft Windows),26,NULL,NULL,NULL,82.2993,46
918,Total Annihilation,Mac,26,NULL,NULL,NULL,82.2993,46
626,Carmageddon,PC (Microsoft Windows),40,NULL,NULL,NULL,79.6593,119
626,Carmageddon,Mac,40,NULL,NULL,NULL,79.6593,119
626,Carmageddon,Android,40,NULL,NULL,NULL,79.6593,119
626,Carmageddon,iOS,40,NULL,NULL,NULL,79.6593,119
11507,Master of Orion,Linux,10,6,74.3333,8,70.6539,11
11507,Master of Orion,PC (Microsoft Windows),10,6,74.3333,8,70.6539,11
11507,Master of Orion,Mac,10,6,74.3333,8,70.6539,11
2913,Leisure Suit Larry: Magna Cum Laude,PC (Microsoft Windows),1,NULL,70.2500,5,61.4654,24
10681,Alwa's Awakening,Linux,16,5,74.6000,7,80.1096,10
10681,Alwa's Awakening,PC (Microsoft Windows),16,5,74.6000,7,80.1096,10
10681,Alwa's Awakening,Mac,16,5,74.6000,7,80.1096,10
10681,Alwa's Awakening,PlayStation 4,16,5,74.6000,7,80.1096,10
10681,Alwa's Awakening,Xbox One,16,5,74.6000,7,80.1096,10
10681,Alwa's Awakening,Nintendo Switch,16,5,74.6000,7,80.1096,10
39520,Real Bout Fatal Fury,Arcade,1,NULL,NULL,NULL,79.0322,14
3218,Vanquish,PC (Microsoft Windows),61,NULL,80.6000,16,80.0862,162
3218,Vanquish,PlayStation 3,61,NULL,80.6000,16,80.0862,162
3218,Vanquish,PlayStation 4,61,NULL,80.6000,16,80.0862,162
3218,Vanquish,Xbox One,61,NULL,80.6000,16,80.0862,162
3081,Evil Genius,PC (Microsoft Windows),17,NULL,82.5000,4,73.8815,25
107776,"one night, hot springs",Linux,1,1,NULL,NULL,70.1712,15
107776,"one night, hot springs",PC (Microsoft Windows),1,1,NULL,NULL,70.1712,15
107776,"one night, hot springs",Mac,1,1,NULL,NULL,70.1712,15
107776,"one night, hot springs",Android,1,1,NULL,NULL,70.1712,15
13210,How to Survive 2,PC (Microsoft Windows),10,NULL,78.5000,4,56.9640,13
13210,How to Survive 2,PlayStation 4,10,NULL,78.5000,4,56.9640,13
13210,How to Survive 2,Xbox One,10,NULL,78.5000,4,56.9640,13
313,SWAT 3: Close Quarters Battle,PC (Microsoft Windows),10,NULL,NULL,NULL,80.7994,23
24856,Conarium,Linux,20,3,72.0000,2,75.8264,21
24856,Conarium,PC (Microsoft Windows),20,3,72.0000,2,75.8264,21
24856,Conarium,Mac,20,3,72.0000,2,75.8264,21
24856,Conarium,PlayStation 4,20,3,72.0000,2,75.8264,21
24856,Conarium,Xbox One,20,3,72.0000,2,75.8264,21
24856,Conarium,Nintendo Switch,20,3,72.0000,2,75.8264,21
7685,LEGO Batman 3: Beyond Gotham,PC (Microsoft Windows),25,NULL,75.5833,13,72.3212,45
7685,LEGO Batman 3: Beyond Gotham,PlayStation 3,25,NULL,75.5833,13,72.3212,45
7685,LEGO Batman 3: Beyond Gotham,Mac,25,NULL,75.5833,13,72.3212,45
7685,LEGO Batman 3: Beyond Gotham,Android,25,NULL,75.5833,13,72.3212,45
7685,LEGO Batman 3: Beyond Gotham,iOS,25,NULL,75.5833,13,72.3212,45
7685,LEGO Batman 3: Beyond Gotham,PlayStation 4,25,NULL,75.5833,13,72.3212,45
7685,LEGO Batman 3: Beyond Gotham,Xbox One,25,NULL,75.5833,13,72.3212,45
12268,Winter Games,Mac,2,NULL,90.0000,1,60.1305,22
948,Worms Armageddon,PC (Microsoft Windows),75,NULL,NULL,NULL,81.5951,235
948,Worms Armageddon,PlayStation 3,75,NULL,NULL,NULL,81.5951,235
24493,Fate/Grand Order,Android,16,2,NULL,NULL,98.3227,27
24493,Fate/Grand Order,iOS,16,2,NULL,NULL,98.3227,27
127343,Godfall,PC (Microsoft Windows),5,13,68.3333,11,62.1661,5
127343,Godfall,PlayStation 4,5,13,68.3333,11,62.1661,5
127343,Godfall,Xbox One,5,13,68.3333,11,62.1661,5
119270,Tales of Arise,PC (Microsoft Windows),8,31,87.3333,8,86.1335,23
119270,Tales of Arise,PlayStation 4,8,31,87.3333,8,86.1335,23
119270,Tales of Arise,Xbox One,8,31,87.3333,8,86.1335,23
2901,Kung-Fu Master,Arcade,4,NULL,NULL,NULL,62.9117,45
138538,NHL 21,PlayStation 4,1,NULL,74.1250,10,79.8610,8
138538,NHL 21,Xbox One,1,NULL,74.1250,10,79.8610,8
12484,Theme Park World,PC (Microsoft Windows),12,NULL,NULL,NULL,64.8458,39
12484,Theme Park World,Mac,12,NULL,NULL,NULL,64.8458,39
6332,Caesar III,PC (Microsoft Windows),31,NULL,NULL,NULL,80.0963,68
11161,South Park: The Fractured But Whole,PC (Microsoft Windows),230,106,84.6667,21,81.0939,190
11161,South Park: The Fractured But Whole,PlayStation 4,230,106,84.6667,21,81.0939,190
11161,South Park: The Fractured But Whole,Xbox One,230,106,84.6667,21,81.0939,190
11161,South Park: The Fractured But Whole,Nintendo Switch,230,106,84.6667,21,81.0939,190
6902,Theatrhythm: Final Fantasy,iOS,7,NULL,81.6667,6,79.8480,15
14790,Bound,PlayStation 4,23,5,71.7273,14,76.3916,38
81173,Marie's Room,PC (Microsoft Windows),6,NULL,NULL,NULL,69.8043,20
28558,The Sims Mobile,Android,4,NULL,NULL,NULL,66.9791,11
28558,The Sims Mobile,iOS,4,NULL,NULL,NULL,66.9791,11
55106,Reigns: Her Majesty,Linux,4,1,83.0000,5,69.8336,13
55106,Reigns: Her Majesty,PC (Microsoft Windows),4,1,83.0000,5,69.8336,13
55106,Reigns: Her Majesty,Mac,4,1,83.0000,5,69.8336,13
55106,Reigns: Her Majesty,Android,4,1,83.0000,5,69.8336,13
55106,Reigns: Her Majesty,iOS,4,1,83.0000,5,69.8336,13
9265,Spiral Knights,Linux,3,NULL,51.0000,2,56.0402,12
9265,Spiral Knights,PC (Microsoft Windows),3,NULL,51.0000,2,56.0402,12
9265,Spiral Knights,Mac,3,NULL,51.0000,2,56.0402,12
87622,Garena Free Fire,Android,69,NULL,NULL,NULL,71.9390,26
87622,Garena Free Fire,iOS,69,NULL,NULL,NULL,71.9390,26
15995,Puzzle Agent,PC (Microsoft Windows),7,NULL,NULL,NULL,61.5023,16
15995,Puzzle Agent,PlayStation 3,7,NULL,NULL,NULL,61.5023,16
15995,Puzzle Agent,Mac,7,NULL,NULL,NULL,61.5023,16
21020,Ys I & II Chronicles,PC (Microsoft Windows),4,NULL,71.0000,3,60.4262,13
7893,Legacy of Kain: Soul Reaver 2,PC (Microsoft Windows),25,NULL,95.0000,2,84.5720,68
20043,Yu-Gi-Oh! Legacy of the Duelist,PC (Microsoft Windows),11,NULL,80.0000,3,79.2542,26
20043,Yu-Gi-Oh! Legacy of the Duelist,PlayStation 4,11,NULL,80.0000,3,79.2542,26
20043,Yu-Gi-Oh! Legacy of the Duelist,Xbox One,11,NULL,80.0000,3,79.2542,26
15426,The King of Fighters '94,Arcade,15,NULL,NULL,NULL,65.9324,30
19133,Elsword,PC (Microsoft Windows),2,NULL,60.0000,1,67.5759,26
2684,Mercenaries 2: World in Flames,PC (Microsoft Windows),12,NULL,69.6000,7,61.4756,38
2684,Mercenaries 2: World in Flames,PlayStation 3,12,NULL,69.6000,7,61.4756,38
6213,Total Overdose,PC (Microsoft Windows),17,NULL,66.3333,5,65.3750,45
12190,Operation Wolf,Arcade,2,NULL,NULL,NULL,65.4797,20
19729,Mr. Shifty,Linux,11,2,63.8750,10,89.2464,14
19729,Mr. Shifty,PC (Microsoft Windows),11,2,63.8750,10,89.2464,14
19729,Mr. Shifty,Mac,11,2,63.8750,10,89.2464,14
19729,Mr. Shifty,PlayStation 4,11,2,63.8750,10,89.2464,14
19729,Mr. Shifty,Xbox One,11,2,63.8750,10,89.2464,14
19729,Mr. Shifty,Nintendo Switch,11,2,63.8750,10,89.2464,14
2923,Donkey Kong Country: Tropical Freeze,Nintendo Switch,51,4,85.9412,12,82.3330,126
55945,Brawl Stars,Android,13,NULL,0.0000,1,77.5237,30
55945,Brawl Stars,iOS,13,NULL,0.0000,1,77.5237,30
55028,Attack on Titan 2,PC (Microsoft Windows),13,1,74.6154,14,83.1614,11
55028,Attack on Titan 2,PlayStation 4,13,1,74.6154,14,83.1614,11
